ax,ay,az,gx,gy,gz,time
417173.0,1.66,2.21,3.33,0.54,-2.45,-0.21
417186.0,2.21,1.63,-0.3,-0.16,-2.48,-0.34
417199.0,3.43,3.13,-5.58,-0.25,-2.17,-0.43
417212.0,3.66,4.66,-6.65,-0.21,-1.14,-0.38
417225.0,3.86,5.37,-6.4,-0.24,-0.53,-0.3
417238.0,3.54,4.67,-5.68,-0.13,0.75,-0.16
417251.0,2.7,2.94,-1.2,-0.07,1.27,-0.16
417264.0,1.96,1.46,3.19,-0.3,1.35,-0.25
417277.0,0.75,-0.55,9.17,-0.87,1.25,-0.36
417290.0,-0.43,-1.06,9.99,-2.44,1.32,-0.22
417303.0,-2.45,-1.15,14.11,-3.09,1.33,-0.1
417316.0,-2.88,-2.34,17.41,-1.19,1.09,0.12
417329.0,-3.66,-3.82,23.89,-0.04,1.13,0.28
417342.0,-4.38,-3.53,25.01,0.46,1.32,0.77
417355.0,-4.52,-1.63,23.63,0.42,1.3,0.95
417368.0,-3.81,0.57,21.5,0.53,0.79,0.78
417381.0,-2.92,2.99,17.56,0.59,0.3,0.55
417394.0,-1.92,3.31,16.31,0.58,-0.2,0.27
417407.0,-0.63,3.84,12.02,0.34,-1.25,-0.29
417421.0,0.31,3.63,9.7,0.16,-1.74,-0.49
417434.0,2.08,3.43,5.18,0.11,-2.4,-0.77
417447.0,2.85,3.49,2.99,0.0,-2.51,-0.76
417460.0,3.59,3.35,-1.41,-0.25,-2.27,-0.58
417473.0,3.22,4.1,-3.47,-0.26,-1.9,-0.47
417486.0,3.73,3.96,-5.39,-0.08,-0.69,-0.17
417499.0,3.42,3.98,-5.48,0.09,0.04,0.01
417512.0,3.37,3.47,-3.52,0.17,1.23,0.19
417525.0,1.84,1.59,2.71,0.1,1.6,0.14
417538.0,0.79,0.76,5.87,-0.18,1.93,-0.11
417551.0,-1.47,-1.55,12.72,-0.23,1.93,-0.17
417564.0,-2.87,-3.38,16.75,-0.1,1.57,-0.09
417577.0,-5.1,-4.36,23.85,0.08,1.42,0.04
417590.0,-5.53,-3.2,25.62,0.4,1.12,0.4
417603.0,-4.44,0.95,24.44,0.5,0.9,0.56
417616.0,-3.3,3.02,22.35,0.67,0.22,0.42
417629.0,-1.55,5.32,17.48,0.73,-0.24,0.15
417642.0,-1.03,5.3,14.92,0.46,-1.08,-0.39
417655.0,0.33,3.54,9.28,0.19,-1.38,-0.55
417669.0,0.71,2.68,6.07,-0.01,-1.56,-0.6
417682.0,2.22,1.39,1.41,0.1,-1.47,-0.54
417695.0,2.6,1.81,-0.65,0.42,-0.92,-0.31
417708.0,3.55,3.38,-3.16,0.41,-0.56,-0.17
417721.0,3.57,3.96,-3.75,0.13,0.26,0.09
417734.0,3.43,4.07,-2.51,0.04,0.63,0.13
417747.0,3.43,3.98,-0.34,0.11,0.87,0.11
417760.0,2.11,3.14,4.15,0.24,0.81,-0.0
417773.0,0.76,2.01,6.43,-0.03,0.7,-0.07
417786.0,-2.67,-0.29,11.45,-1.17,0.52,-0.19
417799.0,-3.75,-1.78,15.07,-1.58,0.52,-0.15
417812.0,-5.3,-4.13,23.61,-1.02,0.79,0.21
417825.0,-5.36,-3.79,26.26,-0.2,1.05,0.41
417838.0,-5.22,0.39,24.44,1.22,1.36,0.68
417851.0,-4.53,2.6,22.57,1.44,1.28,0.73
417864.0,-3.4,3.91,20.27,1.42,0.51,0.2
417877.0,-1.95,5.79,15.57,1.15,-0.05,-0.06
417890.0,-1.22,5.28,13.94,0.39,-1.2,-0.38
417903.0,0.72,2.77,8.43,-0.11,-1.75,-0.4
417917.0,1.68,1.56,4.41,-0.88,-2.29,-0.2
417930.0,2.84,0.11,-2.2,-1.01,-2.19,-0.15
417943.0,2.66,0.74,-4.25,-1.21,-1.5,-0.11
417956.0,3.08,4.19,-5.0,-1.45,-0.96,-0.09
417969.0,2.81,4.79,-4.58,-1.69,0.16,-0.1
417982.0,1.96,5.06,-1.69,-1.53,0.63,-0.21
417995.0,1.92,4.58,1.25,-0.53,0.98,-0.5
418008.0,0.8,2.14,7.25,-0.01,1.03,-0.67
418021.0,-0.78,0.68,9.89,0.5,0.97,-0.84
418034.0,-2.11,-2.78,16.71,0.37,0.85,-0.77
418047.0,-2.75,-4.63,20.04,-0.32,0.74,-0.16
418060.0,-3.46,-4.3,25.37,-0.51,0.75,0.21
418073.0,-3.63,-2.75,25.87,0.03,0.64,0.8
418086.0,-2.87,1.02,23.52,0.55,0.52,0.93
418099.0,-2.57,2.76,21.05,1.29,-0.11,0.71
418112.0,-1.47,3.55,15.98,1.24,-0.53,0.49
418125.0,-0.79,3.66,13.64,1.02,-1.06,0.25
418138.0,0.37,2.52,7.18,-0.13,-1.89,0.08
418151.0,0.95,2.04,4.19,-0.62,-2.14,0.04
418164.0,2.51,1.99,-1.65,-0.71,-2.19,-0.06
418178.0,2.65,2.48,-3.91,-0.28,-1.9,-0.07
418191.0,3.18,4.57,-5.02,0.63,-0.94,0.03
418204.0,3.18,4.78,-4.81,0.69,-0.44,0.17
418217.0,2.78,4.04,-4.41,0.48,0.58,0.24
418230.0,1.86,2.72,-0.11,0.33,0.95,0.1
418243.0,1.42,2.06,3.71,-0.15,1.19,-0.24
418256.0,-0.07,0.53,9.95,-0.54,1.26,-0.37
418269.0,-0.95,-0.31,12.72,-1.01,1.27,-0.36
418282.0,-2.69,-4.19,19.82,-0.85,1.18,-0.22
418295.0,-3.09,-4.69,23.03,-0.1,1.2,0.31
418308.0,-3.12,-2.04,25.22,0.18,1.22,0.53
418321.0,-2.89,0.04,24.45,0.55,0.98,0.8
418334.0,-2.06,4.51,20.92,0.6,0.68,0.72
418347.0,-1.48,5.56,18.86,0.51,-0.27,0.28
418360.0,-0.16,4.52,14.9,0.48,-0.82,0.09
418373.0,0.53,3.19,12.44,0.72,-1.84,0.02
418386.0,1.96,1.28,6.82,0.86,-2.22,0.14
418399.0,2.13,0.03,4.14,1.16,-2.5,0.23
418412.0,2.77,0.23,-0.85,1.33,-2.38,0.21
418426.0,2.5,1.72,-2.59,1.11,-1.66,0.22
418439.0,2.64,4.12,-4.35,0.71,-1.13,0.29
418452.0,2.42,4.4,-3.95,0.15,-0.18,0.31
418465.0,2.32,4.32,-2.04,0.02,0.22,0.22
418478.0,2.03,3.59,-0.38,-0.05,0.59,0.05
418491.0,1.07,2.39,3.79,-0.26,1.1,-0.39
418504.0,0.03,1.42,6.39,-0.53,1.24,-0.54
418517.0,-1.51,-1.38,12.83,-1.27,1.42,-0.6
418530.0,-1.79,-3.23,16.56,-1.35,1.49,-0.47
418543.0,-2.34,-3.82,24.01,-0.28,1.57,0.02
418556.0,-2.31,-2.7,25.7,0.44,1.62,0.3
418569.0,-2.58,1.78,23.88,1.07,1.46,0.83
418582.0,-2.21,3.96,21.81,1.06,1.21,0.94
418595.0,-1.65,5.85,19.77,0.86,0.3,0.62
418608.0,-0.34,6.55,16.08,0.71,-0.26,0.36
418621.0,0.06,5.63,13.96,0.43,-1.33,-0.01
418634.0,1.25,3.43,8.14,0.28,-1.72,-0.11
418647.0,1.71,2.54,4.91,0.17,-2.02,-0.13
418660.0,2.89,1.8,-1.03,0.21,-1.95,-0.13
418674.0,3.22,2.04,-3.76,0.25,-1.3,-0.06
418687.0,3.06,3.32,-5.37,0.16,-0.84,0.01
418700.0,3.15,3.56,-4.99,-0.05,0.08,0.06
418713.0,2.58,3.45,-1.99,-0.04,0.44,-0.01
418726.0,2.05,2.88,0.1,-0.43,0.94,-0.31
418739.0,0.73,1.75,5.68,-0.97,1.14,-0.44
418752.0,-0.35,0.98,8.65,-1.97,1.3,-0.62
418765.0,-2.12,-1.2,15.42,-2.12,1.32,-0.62
418778.0,-2.96,-1.99,18.72,-1.16,1.38,-0.29
418791.0,-3.27,-1.59,24.54,-0.28,1.33,-0.07
418804.0,-3.3,-0.38,25.11,0.63,1.17,0.48
418817.0,-2.64,2.95,22.45,0.67,0.98,0.67
418830.0,-2.17,4.41,20.63,0.63,0.25,0.64
418843.0,-1.47,5.85,17.15,0.58,-0.28,0.45
418856.0,-1.04,5.46,15.3,0.44,-0.8,0.24
418869.0,0.36,3.65,10.53,-0.05,-1.71,0.01
418882.0,1.33,2.72,8.1,-0.14,-2.01,-0.06
418895.0,2.91,1.37,2.84,-0.0,-2.32,-0.08
418908.0,3.32,0.48,0.09,0.22,-2.23,-0.02
418922.0,2.88,1.43,-3.32,0.42,-1.48,0.01
418935.0,3.01,2.24,-3.79,0.28,-0.97,0.11
418948.0,2.75,2.58,-2.98,0.02,0.16,0.26
418961.0,2.54,2.36,-2.06,0.03,0.7,0.23
418974.0,2.22,2.02,-0.34,0.08,1.49,-0.04
418987.0,1.34,1.19,6.21,0.01,1.62,-0.19
419000.0,0.26,0.9,9.39,-0.61,1.38,-0.37
419013.0,-1.75,-1.31,15.79,-0.82,1.22,-0.31
419026.0,-2.08,-2.03,18.86,-0.83,1.16,0.08
419039.0,-2.65,-0.85,22.92,-0.49,1.16,0.28
419052.0,-2.51,0.35,23.45,0.73,1.01,0.62
419065.0,-1.96,3.19,22.04,1.06,0.83,0.71
419078.0,-1.49,4.66,20.22,1.13,0.16,0.59
419091.0,-1.17,5.68,16.46,0.91,-0.32,0.39
419104.0,-0.36,5.29,14.71,0.12,-1.37,0.18
419117.0,1.07,3.2,10.14,-0.25,-1.77,0.09
419130.0,1.52,2.58,7.2,-0.5,-2.25,-0.07
419143.0,2.65,1.27,1.81,-0.34,-2.28,-0.12
419156.0,2.91,0.6,-0.73,0.15,-1.86,-0.14
419170.0,3.02,1.49,-4.38,0.31,-1.38,-0.15
419183.0,3.0,2.46,-4.74,0.09,-0.27,-0.02
419196.0,2.64,2.38,-3.96,-0.03,0.26,0.03
419209.0,2.71,2.07,-2.7,-0.12,1.07,-0.11
419222.0,2.52,2.08,1.81,-0.19,1.3,-0.26
419235.0,2.18,2.14,4.77,-0.42,1.36,-0.4
419248.0,1.05,1.97,10.97,-1.25,1.07,-0.63
419261.0,-0.21,1.03,13.17,-1.54,0.84,-0.7
419274.0,-1.71,-1.14,18.5,-1.42,0.53,-0.56
419287.0,-2.22,-2.1,21.47,-0.78,0.51,-0.39
419300.0,-1.15,-1.85,25.97,0.31,0.89,0.18
419313.0,-1.29,-0.64,25.79,0.58,1.16,0.47
419326.0,-1.46,1.09,24.24,0.98,1.18,0.77
419339.0,-1.53,4.38,19.54,1.13,0.92,0.7
419352.0,-1.43,5.19,17.21,1.19,0.01,0.29
419365.0,-1.16,4.44,13.83,0.99,-0.49,0.07
419378.0,-1.06,3.78,11.56,0.31,-1.27,-0.23
419391.0,0.19,1.2,5.15,0.16,-1.43,-0.31
419404.0,0.97,-0.01,1.97,0.57,-1.26,-0.29
419417.0,2.34,0.25,-2.21,0.84,-0.99,-0.25
419431.0,2.99,0.93,-3.25,0.72,-0.27,-0.07
419444.0,3.72,2.87,-4.35,0.49,0.06,-0.01
419457.0,3.72,3.84,-4.35,-0.06,0.55,-0.01
419470.0,3.64,4.55,-2.21,-0.26,0.71,-0.05
419483.0,3.39,4.43,0.01,-0.67,0.7,-0.23
419496.0,2.47,3.69,5.39,-0.9,0.52,-0.28
419509.0,1.64,3.0,7.86,-1.62,0.15,-0.47
419522.0,-1.04,2.02,12.0,-1.86,0.03,-0.58
419535.0,-1.85,1.13,14.19,-1.37,-0.1,-0.59
419548.0,-2.94,-2.39,20.89,-0.61,-0.07,-0.43
419561.0,-2.61,-2.87,24.62,0.6,0.49,0.11
419574.0,-1.97,-0.86,25.89,0.8,0.84,0.4
419587.0,-2.17,0.74,24.02,0.94,1.06,0.66
419600.0,-1.69,3.46,19.59,1.15,0.96,0.86
419613.0,-1.54,4.13,17.47,1.23,0.65,0.74
419626.0,-1.0,4.12,13.36,1.09,-0.25,0.32
419639.0,-0.35,3.25,10.91,0.77,-0.63,0.16
419652.0,1.25,1.04,4.68,0.09,-1.17,-0.01
419665.0,2.04,0.34,1.87,-0.0,-1.28,0.03
419679.0,2.97,-0.45,-2.44,0.28,-1.09,0.21
419692.0,2.81,0.66,-3.56,0.53,-0.76,0.23
419705.0,3.19,1.69,-4.05,0.84,0.08,0.36
419718.0,2.63,3.18,-3.26,0.9,0.49,0.33
419731.0,2.01,2.48,-2.67,1.05,0.94,-0.23
419744.0,1.68,4.99,2.17,0.88,0.97,-0.51
419757.0,1.76,5.96,5.05,-0.45,0.69,-0.74
419770.0,0.88,5.3,9.86,-1.32,0.49,-0.83
419783.0,-0.6,4.91,11.6,-2.59,0.01,-1.19
419796.0,-2.01,3.8,16.1,-2.34,-0.27,-1.28
419809.0,-2.25,2.15,18.37,-0.58,-0.55,-1.08
419822.0,-2.15,-1.71,23.62,0.12,-0.4,-0.64
419835.0,-1.9,-2.93,26.21,0.54,0.29,0.16
419848.0,-2.3,-0.94,23.25,0.6,0.54,0.43
419861.0,-2.04,0.98,20.21,1.11,0.56,0.86
419874.0,-1.36,3.26,14.54,1.49,0.33,0.86
419887.0,-0.75,3.6,12.0,1.59,-0.18,0.63
419900.0,0.13,3.28,7.2,1.36,-0.37,0.47
419914.0,0.85,3.29,4.93,0.65,-0.71,0.19
419927.0,2.69,3.72,0.44,0.32,-0.87,0.08
419940.0,3.67,3.97,-1.5,-0.35,-0.96,-0.12
419953.0,4.77,5.64,-4.54,-0.71,-0.87,-0.19
419966.0,4.7,6.09,-5.15,-0.97,-0.73,-0.24
419979.0,3.92,5.53,-3.98,-1.01,-0.37,-0.29
419992.0,3.42,4.68,-2.71,-0.89,-0.18,-0.3
420005.0,1.68,2.41,3.99,-0.74,-0.05,-0.31
420018.0,0.74,1.06,7.33,-1.06,-0.16,-0.33
420031.0,0.01,-1.11,12.59,-2.06,0.11,-0.12
420044.0,-1.12,-3.23,15.33,-2.4,0.43,-0.01
420057.0,-2.86,-6.07,22.84,-1.41,0.95,0.26
420070.0,-2.88,-5.18,25.6,-0.22,1.24,0.4
420083.0,-3.33,-3.45,26.2,1.47,1.64,0.78
420096.0,-3.53,1.2,23.99,1.69,1.57,0.94
420109.0,-2.09,1.42,21.47,1.49,0.91,0.67
420122.0,-1.26,4.73,17.48,1.31,0.36,0.37
420135.0,-0.98,5.94,15.03,0.73,-0.8,-0.04
420148.0,0.26,4.02,9.34,0.42,-1.28,-0.18
420162.0,0.68,3.04,5.95,0.12,-1.89,-0.43
420175.0,2.36,2.42,0.33,0.23,-2.01,-0.5
420188.0,2.94,2.81,-1.8,0.41,-1.77,-0.46
420201.0,3.48,4.25,-4.96,0.38,-1.44,-0.32
420214.0,3.64,4.96,-5.44,0.08,-0.53,-0.06
420227.0,3.66,5.1,-4.19,-0.06,-0.04,0.0
420240.0,3.49,4.98,-1.92,-0.1,0.64,-0.01
420253.0,2.6,3.18,4.6,-0.22,0.75,-0.11
420266.0,1.82,2.38,7.14,-1.01,0.92,-0.3
420279.0,-0.09,0.81,11.37,-1.38,0.97,-0.31
420292.0,-0.96,-1.0,14.32,-1.17,0.98,-0.09
420305.0,-2.78,-4.08,22.12,-0.52,1.06,0.12
420318.0,-3.49,-4.29,25.5,0.57,1.41,0.69
420331.0,-4.28,-1.67,26.39,0.9,1.46,1.0
420344.0,-3.95,0.85,24.74,1.06,1.37,1.21
420357.0,-2.65,3.97,18.66,1.3,0.67,0.77
420370.0,-2.18,5.67,16.85,1.33,0.16,0.39
420383.0,-0.04,5.94,12.94,0.83,-0.82,-0.06
420396.0,0.66,4.39,9.7,0.53,-1.26,-0.26
420409.0,2.45,2.96,2.58,0.13,-1.87,-0.63
420423.0,3.34,2.92,-0.81,-0.09,-1.94,-0.72
420436.0,3.79,3.33,-3.97,-0.5,-1.54,-0.71
420449.0,4.47,5.03,-7.71,-0.63,-1.14,-0.59
420462.0,4.69,5.62,-7.95,-0.62,-0.08,-0.39
420475.0,3.99,5.2,-6.17,-0.38,0.47,-0.3
420488.0,3.74,4.65,-3.56,-0.01,1.12,-0.28
420501.0,2.47,2.34,3.93,-0.12,1.07,-0.35
420514.0,1.63,1.44,6.62,-1.1,0.94,-0.49
420527.0,-0.88,0.43,11.03,-1.81,0.85,-0.45
420540.0,-1.62,-0.22,14.1,-3.32,0.65,-0.23
420553.0,-2.87,-2.59,20.47,-2.87,0.61,-0.06
420566.0,-3.44,-3.24,23.97,-0.53,0.72,0.29
420579.0,-3.68,-2.58,27.14,0.36,0.85,0.53
420592.0,-3.74,-1.49,26.41,0.76,0.94,0.99
420605.0,-3.12,1.63,22.17,0.62,0.81,1.02
420618.0,-2.89,2.38,19.92,0.5,0.07,0.59
420631.0,-1.52,2.52,15.45,0.53,-0.43,0.24
420644.0,-0.71,2.62,12.34,0.49,-1.33,-0.38
420657.0,1.19,2.1,5.1,0.4,-1.7,-0.55
420671.0,2.33,1.52,1.4,0.13,-1.99,-0.54
420684.0,3.35,1.7,-5.33,-0.02,-1.84,-0.46
420697.0,3.56,2.42,-7.53,-0.12,-0.95,-0.22
420710.0,3.43,4.29,-7.73,-0.23,-0.41,-0.08
420723.0,3.41,4.26,-6.61,-0.34,0.1,0.03
420736.0,2.5,3.45,-0.91,-0.24,0.93,0.03
420749.0,1.73,2.49,3.35,-0.28,1.01,-0.07
420762.0,0.17,1.1,9.64,-1.14,0.97,-0.38
420775.0,-0.95,0.07,13.18,-1.53,1.0,-0.45
420788.0,-2.64,-1.94,20.26,-1.32,0.84,-0.38
420801.0,-3.2,-3.49,24.08,-0.74,0.75,-0.19
420814.0,-3.34,-3.78,27.28,0.41,0.9,0.29
420827.0,-3.62,-1.51,27.45,0.61,0.96,0.59
420840.0,-3.11,0.21,25.51,0.81,0.69,0.89
420853.0,-1.78,3.07,20.07,0.89,0.37,0.77
420866.0,-1.33,3.45,17.63,1.05,-0.64,0.2
420879.0,-0.03,3.17,11.3,0.89,-1.17,-0.05
420892.0,0.74,2.49,7.14,0.02,-1.93,-0.32
420905.0,2.13,0.71,-0.96,-0.27,-2.1,-0.3
420919.0,2.72,0.35,-4.41,-0.26,-1.81,-0.29
420932.0,2.63,2.12,-8.5,-0.18,-1.39,-0.23
420945.0,2.62,3.34,-8.42,-0.56,-0.31,-0.04
420958.0,2.27,3.54,-6.37,-0.84,0.25,-0.02
420971.0,1.87,3.11,-3.67,-1.11,1.05,-0.24
420984.0,1.65,1.74,3.12,-1.16,1.21,-0.42
420997.0,1.0,0.7,5.97,-1.03,1.47,-0.67
421010.0,-1.38,-1.83,11.42,-0.72,1.54,-0.81
421023.0,-2.12,-2.94,15.87,-0.01,1.43,-0.69
421036.0,-3.05,-4.15,24.35,-0.1,1.31,-0.46
421049.0,-3.17,-3.1,26.54,-0.51,1.34,0.28
421062.0,-2.82,0.42,27.23,-0.41,1.25,0.63
421075.0,-2.01,1.91,26.32,-0.12,1.03,0.83
421088.0,-1.41,4.39,22.43,0.61,0.16,0.64
421101.0,-1.22,4.12,20.31,0.81,-0.4,0.39
421114.0,-0.51,2.94,14.86,0.7,-1.41,-0.05
421127.0,0.1,2.06,11.55,0.45,-1.81,-0.17
421140.0,1.13,-0.04,3.51,0.04,-2.1,-0.26
421153.0,1.56,-0.58,-0.65,0.04,-1.97,-0.28
421167.0,2.63,1.2,-5.59,0.21,-1.22,-0.2
421180.0,2.88,2.16,-6.52,0.16,-0.76,-0.08
421193.0,3.04,2.81,-6.59,-0.2,0.09,0.22
421206.0,2.52,2.15,-4.52,-0.33,0.44,0.26
421219.0,2.27,1.91,-2.07,-0.51,0.88,0.02
421232.0,0.92,0.82,5.42,-0.66,0.98,-0.08
421245.0,-0.09,-0.43,9.18,-0.76,1.02,-0.27
421258.0,-2.87,-3.07,16.63,-0.46,1.05,-0.26
421271.0,-3.18,-4.25,21.28,0.32,1.03,-0.03
421284.0,-2.66,-2.06,26.25,0.42,1.11,0.17
421297.0,-2.62,-0.11,26.06,0.48,0.98,0.58
421310.0,-1.11,3.52,22.88,0.58,0.77,0.59
421323.0,-0.83,5.1,20.32,0.74,-0.08,0.17
421336.0,-0.85,5.13,16.73,0.74,-0.69,-0.08
421349.0,-0.71,4.65,14.67,0.3,-1.72,-0.32
421362.0,0.55,1.66,8.62,0.06,-2.11,-0.28
421375.0,1.17,0.66,4.87,0.0,-2.56,-0.05
421388.0,2.7,-1.7,-3.11,0.12,-2.43,0.15
421401.0,2.13,-2.25,-6.38,0.45,-1.37,0.09
421415.0,2.43,2.48,-7.38,0.19,-0.71,0.28
421428.0,2.24,3.11,-6.54,-0.78,0.67,0.55
421441.0,0.87,2.96,-3.46,-0.98,1.26,0.45
421454.0,0.45,1.76,0.22,-1.04,1.82,0.23
421467.0,-1.36,-0.64,10.03,-0.7,2.16,-0.29
421480.0,-2.31,-2.32,14.27,-0.42,2.04,-0.49
421493.0,-3.1,-4.24,21.54,-0.26,1.59,-0.46
421506.0,-3.03,-3.61,23.49,-0.2,1.42,-0.28
421519.0,-2.62,-0.09,24.29,0.05,0.93,0.11
421532.0,-1.95,1.89,23.9,0.2,0.66,0.26
421545.0,-1.2,3.48,22.84,0.43,-0.06,0.26
421558.0,-0.69,4.61,19.64,0.52,-0.44,0.1
421571.0,-0.45,3.94,17.27,0.49,-1.2,-0.17
421584.0,0.1,1.96,12.1,0.38,-1.47,-0.23
421597.0,0.42,0.53,8.68,0.26,-1.86,-0.14
421610.0,1.48,-1.24,0.78,0.24,-1.84,-0.05
421623.0,1.66,-1.24,-2.98,0.27,-1.32,0.18
421636.0,2.14,0.29,-6.9,0.23,-0.95,0.31
421649.0,1.74,1.44,-6.81,-0.18,-0.19,0.53
421662.0,1.61,2.15,-4.9,-0.38,0.26,0.46
421676.0,1.55,2.2,-1.87,-0.62,1.01,-0.06
421689.0,0.09,2.58,4.63,-0.94,1.26,-0.21
421702.0,-0.16,1.95,8.61,-1.4,1.4,-0.47
421715.0,-1.18,-1.84,15.67,-1.21,1.27,-0.56
421728.0,-2.04,-3.87,18.65,-0.07,1.1,-0.57
421741.0,-1.89,-4.78,23.92,0.33,1.13,-0.45
421754.0,-1.32,-2.64,25.42,0.34,1.06,0.11
421767.0,-1.26,1.56,23.6,0.36,0.86,0.39
421780.0,-0.33,2.62,22.52,0.77,0.13,0.46
421793.0,-0.66,4.91,19.31,0.84,-0.29,0.37
421806.0,-0.71,3.95,17.35,0.79,-0.68,0.24
421819.0,-0.33,1.89,12.52,0.6,-1.31,-0.01
421832.0,0.12,0.96,9.36,0.49,-1.52,-0.08
421845.0,1.08,-0.46,2.48,0.29,-1.64,-0.08
421858.0,1.36,-0.42,-0.78,0.22,-1.53,-0.04
421871.0,1.92,1.15,-4.38,0.24,-0.93,0.14
421884.0,1.88,2.16,-5.0,0.26,-0.57,0.2
421897.0,1.58,2.77,-4.88,0.15,0.25,0.24
421910.0,1.35,2.73,-3.36,0.04,0.65,0.15
421924.0,1.37,2.39,-1.05,-0.35,1.15,-0.15
421937.0,0.2,1.42,4.62,-0.72,1.26,-0.27
421950.0,-0.62,0.32,8.0,-1.51,1.17,-0.51
421963.0,-1.91,-1.66,15.12,-1.55,1.0,-0.5
421976.0,-2.75,-2.9,18.49,-0.77,0.75,-0.28
421989.0,-3.59,-3.52,25.27,-0.23,0.72,-0.08
422002.0,-3.51,-2.88,27.08,0.5,0.88,0.38
422015.0,-2.89,0.51,25.17,0.74,0.95,0.56
422028.0,-2.3,2.72,22.93,1.27,0.59,0.5
422041.0,-1.5,4.76,18.61,1.31,0.22,0.29
422054.0,-1.25,5.1,17.07,1.11,-0.75,-0.12
422067.0,-0.03,3.44,12.36,0.8,-1.2,-0.19
422080.0,0.53,1.31,9.08,0.25,-1.83,-0.07
422093.0,1.41,-1.93,1.72,0.25,-1.91,0.01
422106.0,1.58,-2.23,-1.02,0.46,-1.62,0.19
422119.0,2.05,-0.17,-3.99,0.57,-1.28,0.31
422132.0,2.08,1.08,-4.89,0.36,-0.39,0.46
422145.0,1.97,2.48,-5.25,0.19,0.14,0.4
422158.0,1.64,2.97,-4.17,0.08,1.05,0.02
422172.0,0.74,2.6,-0.16,0.13,1.36,-0.29
422185.0,1.2,2.68,3.79,-0.05,1.57,-0.53
422198.0,0.07,1.42,11.34,-0.72,1.57,-0.67
422211.0,-0.64,-0.0,14.29,-0.84,1.4,-0.71
422224.0,-2.31,-1.96,20.37,-0.24,1.15,-0.57
422237.0,-2.56,-1.43,23.44,0.18,1.06,-0.38
422250.0,-2.24,1.62,25.75,0.33,0.99,0.11
422263.0,-2.4,3.17,24.7,0.33,0.91,0.37
422276.0,-1.77,5.43,21.17,0.72,0.39,0.51
422289.0,-1.56,5.3,19.34,0.85,-0.03,0.4
422302.0,-1.36,4.82,17.42,1.07,-0.99,0.26
422315.0,-0.97,1.94,11.28,0.86,-1.39,0.29
422328.0,-0.3,0.79,8.72,0.36,-1.77,0.52
422341.0,1.24,-1.45,3.37,0.27,-1.69,0.58
422354.0,1.63,-1.9,0.69,0.52,-1.05,0.29
422367.0,2.05,0.53,-2.87,0.42,-0.63,0.13
422380.0,2.41,2.04,-3.78,-0.23,0.14,0.1
422393.0,2.37,2.81,-5.03,-0.35,0.47,0.07
422406.0,2.31,2.95,-4.28,-0.32,0.96,-0.05
422420.0,1.73,1.93,0.14,-0.38,1.07,-0.13
422433.0,1.23,1.48,3.65,-0.98,0.81,-0.32
422446.0,-0.58,-0.11,9.89,-1.45,0.53,-0.47
422459.0,-1.59,-0.8,12.52,-2.04,0.4,-0.52
422472.0,-3.14,-2.65,19.67,-1.92,0.46,-0.44
422485.0,-3.31,-2.92,23.31,-0.56,0.73,-0.17
422498.0,-3.17,-1.0,26.63,0.16,0.87,0.03
422511.0,-3.12,0.39,25.52,1.12,0.8,0.32
422524.0,-2.68,3.17,21.18,1.31,0.59,0.32
422537.0,-2.36,3.99,19.51,1.08,-0.3,0.12
422550.0,-1.81,3.55,15.81,0.76,-0.85,0.02
422563.0,-1.08,2.32,12.92,0.36,-1.42,0.0
422576.0,0.9,-0.61,5.34,-0.17,-2.23,0.06
422589.0,1.8,-1.46,1.59,-0.24,-2.34,0.12
422602.0,2.64,0.48,-4.19,0.01,-1.85,0.18
422615.0,3.05,2.16,-5.16,0.05,-1.37,0.23
422628.0,3.25,3.97,-4.87,-0.08,-0.37,0.3
422641.0,2.67,4.2,-4.52,-0.15,0.05,0.24
422654.0,2.3,4.15,-3.58,-0.26,0.86,-0.04
422667.0,0.93,2.7,-0.0,-0.3,1.19,-0.24
422681.0,0.19,2.05,2.89,-0.52,1.58,-0.55
422694.0,-1.29,-0.42,13.14,-0.69,1.48,-0.59
422707.0,-2.21,-2.24,18.24,-0.8,0.72,-0.59
422720.0,-3.73,-3.38,23.58,-0.87,0.56,-0.48
422733.0,-3.74,-2.76,25.32,-0.47,0.57,-0.03
422746.0,-3.05,0.59,25.16,0.06,0.52,0.17
422759.0,-2.41,2.35,23.25,0.94,0.23,0.3
422772.0,-1.54,4.81,19.14,1.11,-0.05,0.19
422785.0,-1.28,4.63,17.7,0.64,-0.87,-0.05
422798.0,-0.57,3.23,13.34,0.19,-1.32,-0.13
422811.0,0.08,1.97,10.58,-0.5,-1.99,-0.16
422824.0,1.6,-0.79,3.8,-0.6,-2.07,-0.12
422837.0,2.21,-1.64,0.41,0.06,-1.61,-0.04
422850.0,2.66,-0.12,-2.93,0.51,-1.18,0.12
422863.0,2.88,1.29,-2.77,0.93,-0.23,0.57
422876.0,2.43,2.92,-2.56,0.93,0.25,0.69
422889.0,2.26,3.56,-1.73,0.9,1.15,0.62
422902.0,1.73,3.87,1.7,1.1,1.55,0.35
422915.0,0.62,3.99,4.39,1.28,1.76,0.01
422929.0,-0.83,3.38,13.39,0.88,1.53,-0.46
422942.0,-2.35,1.07,17.02,0.33,1.0,-0.57
422955.0,-4.5,-1.89,20.27,-0.62,0.31,-0.64
